id,device_id,ts,voltage,humidity,temperature,latitude,longitude
1324,device2,2025-11-13 11:20:04.077156+05:30,0.00,56.64,27.63,0,0
1325,device2,2025-11-13 11:26:15.491556+05:30,0.46,0.00,0.00,0,0
1326,device2,2025-11-13 11:26:30.176745+05:30,0.46,0.00,0.00,0,0
1327,device2,2025-11-13 11:26:45.226316+05:30,0.46,0.00,0.00,0,0
1328,device2,2025-11-13 11:27:00.204324+05:30,0.46,0.00,0.00,0,0
1329,device2,2025-11-13 11:27:15.188359+05:30,0.46,0.00,0.00,0,0
1330,device2,2025-11-13 11:27:30.21369+05:30,0.46,0.00,0.00,0,0
1331,device2,2025-11-13 11:27:45.195054+05:30,0.46,0.00,0.00,0,0
1332,device2,2025-11-13 11:28:00.21512+05:30,0.46,0.00,0.00,0,0
1333,device2,2025-11-13 11:28:15.222546+05:30,0.47,0.00,0.00,0,0
1334,device2,2025-11-13 11:28:30.280239+05:30,0.47,0.00,0.00,0,0
1335,device2,2025-11-13 11:28:45.215399+05:30,0.46,0.00,0.00,0,0
1336,device2,2025-11-13 11:29:00.255302+05:30,0.47,0.00,0.00,0,0
1337,device2,2025-11-13 11:29:15.289006+05:30,0.47,0.00,0.00,0,0
1338,device2,2025-11-13 11:29:30.248701+05:30,0.46,0.00,0.00,0,0
1339,device2,2025-11-13 11:29:45.289872+05:30,0.47,0.00,0.00,0,0
1340,device2,2025-11-13 11:30:00.259639+05:30,0.47,0.00,0.00,0,0
1341,device2,2025-11-13 11:30:15.283601+05:30,0.47,0.00,0.00,0,0
1342,device2,2025-11-13 11:30:30.276205+05:30,0.47,0.00,0.00,0,0
1343,device2,2025-11-13 11:30:45.311125+05:30,0.47,0.00,0.00,0,0
1344,device2,2025-11-13 11:31:00.366567+05:30,0.47,0.00,0.00,0,0
1345,device2,2025-11-13 11:31:15.310118+05:30,0.47,0.00,0.00,0,0
1346,device2,2025-11-13 11:31:30.36701+05:30,0.47,0.00,0.00,0,0
1347,device2,2025-11-13 11:31:45.319037+05:30,0.47,0.00,0.00,0,0
1348,device2,2025-11-13 11:32:00.576373+05:30,0.47,0.00,0.00,0,0
1349,device2,2025-11-13 11:32:15.423547+05:30,0.47,0.00,0.00,0,0
1350,device2,2025-11-13 11:32:30.343459+05:30,0.47,0.00,0.00,0,0
1351,device2,2025-11-13 11:32:45.405465+05:30,0.47,0.00,0.00,0,0
1352,device2,2025-11-13 11:33:00.372571+05:30,0.47,0.00,0.00,0,0
1353,device2,2025-11-13 11:33:15.370108+05:30,0.47,0.00,0.00,0,0
1354,device2,2025-11-13 11:33:30.376359+05:30,0.47,0.00,0.00,0,0
1355,device2,2025-11-13 11:49:55.313995+05:30,0.44,53.86,29.22,0,0
1356,device2,2025-11-13 11:50:10.197167+05:30,0.44,54.31,28.81,0,0
1357,device2,2025-11-13 11:50:25.231563+05:30,0.44,66.84,29.83,0,0
1358,device2,2025-11-13 11:50:40.238654+05:30,0.44,73.62,30.52,0,0
1359,device2,2025-11-13 11:50:54.887653+05:30,0.45,0.00,0.00,0,0
1360,device2,2025-11-13 11:51:09.892338+05:30,0.45,0.00,0.00,0,0
1361,device2,2025-11-13 11:51:24.896244+05:30,0.44,0.00,0.00,0,0
1362,device2,2025-11-13 11:51:39.906774+05:30,0.44,0.00,0.00,0,0
1363,device2,2025-11-13 11:51:54.912471+05:30,0.45,0.00,0.00,0,0
1364,device2,2025-11-13 11:52:09.917633+05:30,0.44,0.00,0.00,0,0
1365,device2,2025-11-13 11:52:24.915338+05:30,0.44,0.00,0.00,0,0
1366,device2,2025-11-13 11:52:39.92244+05:30,0.44,0.00,0.00,0,0
1367,device2,2025-11-13 11:52:54.927733+05:30,0.45,0.00,0.00,0,0
1368,device2,2025-11-13 11:53:09.936779+05:30,0.45,0.00,0.00,0,0
1369,device2,2025-11-13 11:53:24.952674+05:30,0.44,0.00,0.00,0,0
1370,device2,2025-11-13 11:53:39.952922+05:30,0.44,0.00,0.00,0,0
1371,device2,2025-11-13 11:54:15.993932+05:30,0.46,0.00,0.00,0,0
1372,device2,2025-11-13 11:54:30.690425+05:30,0.45,0.00,0.00,0,0
1373,device2,2025-11-13 11:54:45.691268+05:30,0.46,0.00,0.00,0,0
1374,device2,2025-11-13 11:55:36.865875+05:30,0.45,0.00,0.00,0,0
1375,device2,2025-11-13 11:55:51.602465+05:30,0.44,0.00,0.00,0,0
1376,device2,2025-11-13 11:56:06.618616+05:30,0.44,0.00,0.00,0,0
1377,device2,2025-11-13 11:56:21.651429+05:30,0.44,0.00,0.00,0,0
1378,device2,2025-11-13 11:56:58.692889+05:30,0.46,0.00,0.00,0,0
1379,device2,2025-11-13 11:57:13.256281+05:30,0.45,0.00,0.00,0,0
1380,device2,2025-11-13 11:58:25.733631+05:30,0.46,0.00,0.00,0,0
1381,device2,2025-11-13 11:58:40.329033+05:30,0.45,0.00,0.00,0,0
1382,device2,2025-11-13 11:58:55.336091+05:30,0.45,0.00,0.00,0,0
1383,device2,2025-11-13 11:59:10.407053+05:30,0.45,0.00,0.00,0,0
1384,device2,2025-11-13 11:59:25.522384+05:30,0.45,0.00,0.00,0,0
1385,device2,2025-11-13 11:59:40.354635+05:30,0.45,0.00,0.00,0,0
1386,device2,2025-11-13 12:00:06.993428+05:30,0.47,0.00,0.00,0,0
1387,device2,2025-11-13 12:00:21.752825+05:30,0.47,0.00,0.00,0,0
1388,device2,2025-11-13 12:00:36.767642+05:30,0.47,0.00,0.00,0,0
1389,device2,2025-11-13 12:00:51.780425+05:30,0.47,0.00,0.00,0,0
1390,device2,2025-11-13 12:01:06.787233+05:30,0.47,0.00,0.00,0,0
1391,device2,2025-11-13 12:01:21.798964+05:30,0.47,0.00,0.00,0,0
1392,device2,2025-11-13 12:01:36.807991+05:30,0.47,0.00,0.00,0,0
